n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
50,25,0.3,Sh,SbP,Supremum,0.2,column,normal,24.44,0,2500,1,1
50,25,0.3,I,SbP,Euclidean,0.2,column,normal,85.04,0,2500,1,1
50,25,0.3,I,SbP,Supremum,0.2,column,normal,84.44,0,2500,1,1
50,25,0.3,Sh,ShJ,Euclidean,0.2,column,normal,10.08,0,2500,1,0
50,25,0.3,Sh,ShJ,Supremum,0.2,column,normal,18.6,0,2500,1,0
50,25,0.3,I,ShJ,Euclidean,0.2,column,normal,58.1,0,5000,,
50,25,0.3,I,ShJ,Supremum,0.2,column,normal,71.7,0,5000,,
50,25,0.3,Sh,SbJ,Euclidean,0.2,column,normal,18.92,0,2500,1,1
50,25,0.3,Sh,SbJ,Supremum,0.2,column,normal,23.16,0,2500,1,1
50,25,0.3,I,SbJ,Euclidean,0.2,column,normal,82.92,0,2500,1,1
50,25,0.3,I,SbJ,Supremum,0.2,column,normal,83.16,0,2500,1,1
100,25,0,Sh,ShP,Euclidean,0.2,column,normal,27.32,0,2500,0,0
100,25,0,Sh,ShP,Supremum,0.2,column,normal,25.16,0,2500,0,0
100,25,0,I,ShP,Euclidean,0.2,column,normal,90.56,0,2500,0,0
100,25,0,I,ShP,Supremum,0.2,column,normal,89,0,2500,0,0
100,25,0,Sh,SbP,Euclidean,0.2,column,normal,52.08,0,2500,1,1
100,25,0,Sh,SbP,Supremum,0.2,column,normal,33.24,0,2500,1,1
100,25,0,I,SbP,Euclidean,0.2,column,normal,96.12,0,2500,1,1
100,25,0,I,SbP,Supremum,0.2,column,normal,89.6,0,2500,1,1
100,25,0,Sh,ShJ,Euclidean,0.2,column,normal,21.2,0,2500,1,0
100,25,0,Sh,ShJ,Supremum,0.2,column,normal,21.2,0,2500,1,0
100,25,0,I,ShJ,Euclidean,0.2,column,normal,87.44,0,5000,,
100,25,0,I,ShJ,Supremum,0.2,column,normal,87.22,0,5000,,
100,25,0,Sh,SbJ,Euclidean,0.2,column,normal,54.44,0,2500,1,1
100,25,0,Sh,SbJ,Supremum,0.2,column,normal,35.96,0,2500,1,1
100,25,0,I,SbJ,Euclidean,0.2,column,normal,96.36,0,2500,1,1
100,25,0,I,SbJ,Supremum,0.2,column,normal,89.96,0,2500,1,1
100,25,0.6,Sh,ShP,Euclidean,0,none,normal,31.52,0,2500,0,0
100,25,0.6,Sh,ShP,Supremum,0,none,normal,18.92,0,2500,0,0
100,25,0.6,I,ShP,Euclidean,0,none,normal,0.68,0,2500,0,0
100,25,0.6,I,ShP,Supremum,0,none,normal,2.44,0,2500,0,0
100,25,0.6,Sh,SbP,Euclidean,0,none,normal,3.96,0,2500,1,1
100,25,0.6,Sh,SbP,Supremum,0,none,normal,5.4,0,2500,1,1
100,25,0.6,I,SbP,Euclidean,0,none,normal,3.16,0,2500,1,1
100,25,0.6,I,SbP,Supremum,0,none,normal,5.08,0,2500,1,1
100,25,0.6,Sh,ShJ,Euclidean,0,none,normal,23.88,0,2500,1,0
100,25,0.6,Sh,ShJ,Supremum,0,none,normal,14.16,0,2500,1,0
100,25,0.6,I,ShJ,Euclidean,0,none,normal,0.38,0,5000,,
100,25,0.6,I,ShJ,Supremum,0,none,normal,2.04,0,5000,,
100,25,0.6,Sh,SbJ,Euclidean,0,none,normal,0.52,0,2500,1,1
100,25,0.6,Sh,SbJ,Supremum,0,none,normal,3.44,0,2500,1,1
100,25,0.6,I,SbJ,Euclidean,0,none,normal,1.44,0,2500,1,1
100,25,0.6,I,SbJ,Supremum,0,none,normal,3.44,0,2500,1,1
50,25,0.3,Sh,ShP,Euclidean,0.1,single,normal,0.08,0,2500,0,0
50,25,0.3,Sh,ShP,Supremum,0.1,single,normal,0,0,2500,0,0
50,25,0.3,I,ShP,Euclidean,0.1,single,normal,0.4,0,2500,0,0
50,25,0.3,I,ShP,Supremum,0.1,single,normal,3.2,0,2500,0,0
50,25,0.3,Sh,SbP,Euclidean,0.1,single,normal,4.52,0,2500,1,1
50,25,0.3,Sh,SbP,Supremum,0.1,single,normal,5.28,0,2500,1,1
50,25,0.3,I,SbP,Euclidean,0.1,single,normal,4.04,0,2500,1,1
50,25,0.3,I,SbP,Supremum,0.1,single,normal,5.4,0,2500,1,1
50,25,0.3,Sh,ShJ,Euclidean,0.1,single,normal,0,0,2500,1,0
50,25,0.3,Sh,ShJ,Supremum,0.1,single,normal,0,0,2500,1,0
50,25,0.3,I,ShJ,Euclidean,0.1,single,normal,0.12,0,5000,,
50,25,0.3,I,ShJ,Supremum,0.1,single,normal,2,0,5000,,
50,25,0.3,Sh,SbJ,Euclidean,0.1,single,normal,2.6,0,2500,1,1
50,25,0.3,Sh,SbJ,Supremum,0.1,single,normal,4,0,2500,1,1
50,25,0.3,I,SbJ,Euclidean,0.1,single,normal,4.08,0,2500,1,1
50,25,0.3,I,SbJ,Supremum,0.1,single,normal,4.88,0,2500,1,1
150,25,0.6,Sh,ShP,Euclidean,0.1,single,normal,94.68,0,2500,0,0
150,25,0.6,Sh,ShP,Supremum,0.1,single,normal,72.64,0,2500,0,0
150,25,0.6,I,ShP,Euclidean,0.1,single,normal,3.88,0,2500,0,0
150,25,0.6,I,ShP,Supremum,0.1,single,normal,52.68,0,2500,0,0
150,25,0.6,Sh,SbP,Euclidean,0.1,single,normal,27.24,0,2500,1,1
150,25,0.6,Sh,SbP,Supremum,0.1,single,normal,89.32,0,2500,1,1
150,25,0.6,I,SbP,Euclidean,0.1,single,normal,7.48,0,2500,1,1
150,25,0.6,I,SbP,Supremum,0.1,single,normal,58.84,0,2500,1,1
150,25,0.6,Sh,ShJ,Euclidean,0.1,single,normal,90.92,0,2500,1,0
150,25,0.6,Sh,ShJ,Supremum,0.1,single,normal,61.44,0,2500,1,0
150,25,0.6,I,ShJ,Euclidean,0.1,single,normal,1.6,0,5000,,
150,25,0.6,I,ShJ,Supremum,0.1,single,normal,47.24,0,5000,,
150,25,0.6,Sh,SbJ,Euclidean,0.1,single,normal,13.64,0,2500,1,1
150,25,0.6,Sh,SbJ,Supremum,0.1,single,normal,87.72,0,2500,1,1
150,25,0.6,I,SbJ,Euclidean,0.1,single,normal,5,0,2500,1,1
150,25,0.6,I,SbJ,Supremum,0.1,single,normal,54.8,0,2500,1,1
150,25,0.3,Sh,ShP,Euclidean,0.1,column,normal,97.16,0,2500,0,0
150,25,0.3,Sh,ShP,Supremum,0.1,column,normal,79.08,0,2500,0,0
150,25,0.3,I,ShP,Euclidean,0.1,column,normal,64.4,0,2500,0,0
150,25,0.3,I,ShP,Supremum,0.1,column,normal,63.44,0,2500,0,0
150,25,0.3,Sh,SbP,Euclidean,0.1,column,normal,24,0,2500,1,1
150,25,0.3,Sh,SbP,Supremum,0.1,column,normal,15.2,0,2500,1,1
150,25,0.3,I,SbP,Euclidean,0.1,column,normal,72.64,0,2500,1,1
150,25,0.3,I,SbP,Supremum,0.1,column,normal,67,0,2500,1,1
150,25,0.3,Sh,ShJ,Euclidean,0.1,column,normal,89.84,0,2500,1,0
150,25,0.3,Sh,ShJ,Supremum,0.1,column,normal,62.84,0,2500,1,0
150,25,0.3,I,ShJ,Euclidean,0.1,column,normal,58.1,0,5000,,
150,25,0.3,I,ShJ,Supremum,0.1,column,normal,60,0,5000,,
150,25,0.3,Sh,SbJ,Euclidean,0.1,column,normal,19.52,0,2500,1,1
150,25,0.3,Sh,SbJ,Supremum,0.1,column,normal,14.44,0,2500,1,1
150,25,0.3,I,SbJ,Euclidean,0.1,column,normal,71.88,0,2500,1,1
150,25,0.3,I,SbJ,Supremum,0.1,column,normal,66.2,0,2500,1,1
100,25,0.3,Sh,ShP,Euclidean,0.1,single,normal,5.48,0,2500,0,0
100,25,0.3,Sh,ShP,Supremum,0.1,single,normal,4.68,0,2500,0,0
100,25,0.3,I,ShP,Euclidean,0.1,single,normal,1.4,0,2500,0,0
100,25,0.3,I,ShP,Supremum,0.1,single,normal,4.96,0,2500,0,0
100,25,0.3,Sh,SbP,Euclidean,0.1,single,normal,6.24,0,2500,1,1
100,25,0.3,Sh,SbP,Supremum,0.1,single,normal,11,0,2500,1,1
100,25,0.3,I,SbP,Euclidean,0.1,single,normal,4.56,0,2500,1,1
100,25,0.3,I,SbP,Supremum,0.1,single,normal,6.36,0,2500,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.1,single,normal,2.28,0,2500,1,0
100,25,0.3,Sh,ShJ,Supremum,0.1,single,normal,2.4,0,2500,1,0
100,25,0.3,I,ShJ,Euclidean,0.1,single,normal,0.68,0,5000,,
100,25,0.3,I,ShJ,Supremum,0.1,single,normal,3.84,0,5000,,
100,25,0.3,Sh,SbJ,Euclidean,0.1,single,normal,4.32,0,2500,1,1
100,25,0.3,Sh,SbJ,Supremum,0.1,single,normal,9.96,0,2500,1,1
100,25,0.3,I,SbJ,Euclidean,0.1,single,normal,4.28,0,2500,1,1
100,25,0.3,I,SbJ,Supremum,0.1,single,normal,6,0,2500,1,1
100,25,0,Sh,ShP,Euclidean,0.2,single,normal,0,0,2500,0,0
100,25,0,Sh,ShP,Supremum,0.2,single,normal,0.08,0,2500,0,0
100,25,0,I,ShP,Euclidean,0.2,single,normal,0.44,0,2500,0,0
100,25,0,I,ShP,Supremum,0.2,single,normal,22.16,0,2500,0,0
100,25,0,Sh,SbP,Euclidean,0.2,single,normal,9.48,0,2500,1,1
100,25,0,Sh,SbP,Supremum,0.2,single,normal,22.76,0,2500,1,1
100,25,0,I,SbP,Euclidean,0.2,single,normal,9.56,0,2500,1,1
100,25,0,I,SbP,Supremum,0.2,single,normal,23.2,0,2500,1,1
100,25,0,Sh,ShJ,Euclidean,0.2,single,normal,0,0,2500,1,0
100,25,0,Sh,ShJ,Supremum,0.2,single,normal,0.08,0,2500,1,0
100,25,0,I,ShJ,Euclidean,0.2,single,normal,0.1,0,5000,,
100,25,0,I,ShJ,Supremum,0.2,single,normal,19.98,0,5000,,
100,25,0,Sh,SbJ,Euclidean,0.2,single,normal,9.8,0,2500,1,1
100,25,0,Sh,SbJ,Supremum,0.2,single,normal,23.2,0,2500,1,1
100,25,0,I,SbJ,Euclidean,0.2,single,normal,9.92,0,2500,1,1
100,25,0,I,SbJ,Supremum,0.2,single,normal,23.28,0,2500,1,1
50,25,0,Sh,ShP,Euclidean,0.2,single,normal,0,0,2500,0,0
50,25,0,Sh,ShP,Supremum,0.2,single,normal,0,0,2500,0,0
50,25,0,I,ShP,Euclidean,0.2,single,normal,0,0,2500,0,0
50,25,0,I,ShP,Supremum,0.2,single,normal,5.48,0,2500,0,0
50,25,0,Sh,SbP,Euclidean,0.2,single,normal,5.84,0,2500,1,1
50,25,0,Sh,SbP,Supremum,0.2,single,normal,6.64,0,2500,1,1
50,25,0,I,SbP,Euclidean,0.2,single,normal,5.84,0,2500,1,1
50,25,0,I,SbP,Supremum,0.2,single,normal,6.64,0,2500,1,1
50,25,0,Sh,ShJ,Euclidean,0.2,single,normal,0,0,2500,1,0
50,25,0,Sh,ShJ,Supremum,0.2,single,normal,0,0,2500,1,0
50,25,0,I,ShJ,Euclidean,0.2,single,normal,0,0,5000,,
50,25,0,I,ShJ,Supremum,0.2,single,normal,4.4,0,5000,,
50,25,0,Sh,SbJ,Euclidean,0.2,single,normal,6.64,0,2500,1,1
50,25,0,Sh,SbJ,Supremum,0.2,single,normal,6.32,0,2500,1,1
50,25,0,I,SbJ,Euclidean,0.2,single,normal,6.84,0,2500,1,1
50,25,0,I,SbJ,Supremum,0.2,single,normal,6.4,0,2500,1,1
150,25,0.3,Sh,ShP,Euclidean,0.2,column,normal,99.96,0,2500,0,0
150,25,0.3,Sh,ShP,Supremum,0.2,column,normal,98.84,0,2500,0,0
150,25,0.3,I,ShP,Euclidean,0.2,column,normal,100,0,2500,0,0
150,25,0.3,I,ShP,Supremum,0.2,column,normal,100,0,2500,0,0
150,25,0.3,Sh,SbP,Euclidean,0.2,column,normal,95.76,0,2500,1,1
150,25,0.3,Sh,SbP,Supremum,0.2,column,normal,80.16,0,2500,1,1
150,25,0.3,I,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
150,25,0.3,I,SbP,Supremum,0.2,column,normal,100,0,2500,1,1
150,25,0.3,Sh,ShJ,Euclidean,0.2,column,normal,99.92,0,2500,1,0
150,25,0.3,Sh,ShJ,Supremum,0.2,column,normal,97.32,0,2500,1,0
150,25,0.3,I,ShJ,Euclidean,0.2,column,normal,99.98,0,5000,,
150,25,0.3,I,ShJ,Supremum,0.2,column,normal,99.98,0,5000,,
150,25,0.3,Sh,SbJ,Euclidean,0.2,column,normal,95.16,0,2500,1,1
150,25,0.3,Sh,SbJ,Supremum,0.2,column,normal,83.52,0,2500,1,1
150,25,0.3,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,1,1
150,25,0.3,I,SbJ,Supremum,0.2,column,normal,100,0,2500,1,1
150,25,0.3,Sh,ShP,Euclidean,0,none,normal,81.84,0,2500,0,0
150,25,0.3,Sh,ShP,Supremum,0,none,normal,44.2,0,2500,0,0
150,25,0.3,I,ShP,Euclidean,0,none,normal,2.48,0,2500,0,0
150,25,0.3,I,ShP,Supremum,0,none,normal,4.64,0,2500,0,0
150,25,0.3,Sh,SbP,Euclidean,0,none,normal,5.2,0,2500,1,1
150,25,0.3,Sh,SbP,Supremum,0,none,normal,4.52,0,2500,1,1
150,25,0.3,I,SbP,Euclidean,0,none,normal,5.12,0,2500,1,1
150,25,0.3,I,SbP,Supremum,0,none,normal,5.24,0,2500,1,1
150,25,0.3,Sh,ShJ,Euclidean,0,none,normal,61.8,0,2500,1,0
150,25,0.3,Sh,ShJ,Supremum,0,none,normal,25.92,0,2500,1,0
150,25,0.3,I,ShJ,Euclidean,0,none,normal,1.36,0,5000,,
150,25,0.3,I,ShJ,Supremum,0,none,normal,3.62,0,5000,,
150,25,0.3,Sh,SbJ,Euclidean,0,none,normal,3.56,0,2500,1,1
150,25,0.3,Sh,SbJ,Supremum,0,none,normal,3.8,0,2500,1,1
150,25,0.3,I,SbJ,Euclidean,0,none,normal,4.96,0,2500,1,1
150,25,0.3,I,SbJ,Supremum,0,none,normal,5,0,2500,1,1
150,25,0,Sh,ShP,Euclidean,0.1,column,normal,79.2,0,2500,0,0
150,25,0,Sh,ShP,Supremum,0.1,column,normal,44.28,0,2500,0,0
150,25,0,I,ShP,Euclidean,0.1,column,normal,44.96,0,2500,0,0
150,25,0,I,ShP,Supremum,0.1,column,normal,38.48,0,2500,0,0
150,25,0,Sh,SbP,Euclidean,0.1,column,normal,21.76,0,2500,1,1
150,25,0,Sh,SbP,Supremum,0.1,column,normal,11.4,0,2500,1,1
150,25,0,I,SbP,Euclidean,0.1,column,normal,65.84,0,2500,1,1
150,25,0,I,SbP,Supremum,0.1,column,normal,38.8,0,2500,1,1
150,25,0,Sh,ShJ,Euclidean,0.1,column,normal,68.4,0,2500,1,0
150,25,0,Sh,ShJ,Supremum,0.1,column,normal,35.6,0,2500,1,0
150,25,0,I,ShJ,Euclidean,0.1,column,normal,38.94,0,5000,,
150,25,0,I,ShJ,Supremum,0.1,column,normal,36.28,0,5000,,
150,25,0,Sh,SbJ,Euclidean,0.1,column,normal,22.72,0,2500,1,1
150,25,0,Sh,SbJ,Supremum,0.1,column,normal,11.68,0,2500,1,1
150,25,0,I,SbJ,Euclidean,0.1,column,normal,66.32,0,2500,1,1
150,25,0,I,SbJ,Supremum,0.1,column,normal,39.16,0,2500,1,1
50,25,0.3,Sh,ShP,Euclidean,0.1,column,normal,1.64,0,2500,0,0
50,25,0.3,Sh,ShP,Supremum,0.1,column,normal,2.2,0,2500,0,0
50,25,0.3,I,ShP,Euclidean,0.1,column,normal,9.24,0,2500,0,0
50,25,0.3,I,ShP,Supremum,0.1,column,normal,16.72,0,2500,0,0
50,25,0.3,Sh,SbP,Euclidean,0.1,column,normal,7.32,0,2500,1,1
50,25,0.3,Sh,SbP,Supremum,0.1,column,normal,7.12,0,2500,1,1
50,25,0.3,I,SbP,Euclidean,0.1,column,normal,23.16,0,2500,1,1
50,25,0.3,I,SbP,Supremum,0.1,column,normal,24.08,0,2500,1,1
50,25,0.3,Sh,ShJ,Euclidean,0.1,column,normal,0.76,0,2500,1,0
50,25,0.3,Sh,ShJ,Supremum,0.1,column,normal,1.28,0,2500,1,0
50,25,0.3,I,ShJ,Euclidean,0.1,column,normal,5.08,0,5000,,
50,25,0.3,I,ShJ,Supremum,0.1,column,normal,12.62,0,5000,,
50,25,0.3,Sh,SbJ,Euclidean,0.1,column,normal,3.08,0,2500,1,1
50,25,0.3,Sh,SbJ,Supremum,0.1,column,normal,5.4,0,2500,1,1
50,25,0.3,I,SbJ,Euclidean,0.1,column,normal,21.44,0,2500,1,1
50,25,0.3,I,SbJ,Supremum,0.1,column,normal,22.44,0,2500,1,1
100,25,0,Sh,ShP,Euclidean,0,none,normal,0,0,2500,0,0
100,25,0,Sh,ShP,Supremum,0,none,normal,0.08,0,2500,0,0
100,25,0,I,ShP,Euclidean,0,none,normal,0.16,0,2500,0,0
100,25,0,I,ShP,Supremum,0,none,normal,4.16,0,2500,0,0
100,25,0,Sh,SbP,Euclidean,0,none,normal,4.44,0,2500,1,1
100,25,0,Sh,SbP,Supremum,0,none,normal,4.6,0,2500,1,1
100,25,0,I,SbP,Euclidean,0,none,normal,4.44,0,2500,1,1
100,25,0,I,SbP,Supremum,0,none,normal,4.68,0,2500,1,1
100,25,0,Sh,ShJ,Euclidean,0,none,normal,0,0,2500,1,0
100,25,0,Sh,ShJ,Supremum,0,none,normal,0.08,0,2500,1,0
100,25,0,I,ShJ,Euclidean,0,none,normal,0.02,0,5000,,
100,25,0,I,ShJ,Supremum,0,none,normal,3.48,0,5000,,
100,25,0,Sh,SbJ,Euclidean,0,none,normal,4.6,0,2500,1,1
100,25,0,Sh,SbJ,Supremum,0,none,normal,4.44,0,2500,1,1
100,25,0,I,SbJ,Euclidean,0,none,normal,4.64,0,2500,1,1
100,25,0,I,SbJ,Supremum,0,none,normal,4.6,0,2500,1,1
50,25,0,Sh,ShP,Euclidean,0.1,column,normal,0,0,2500,0,0
50,25,0,Sh,ShP,Supremum,0.1,column,normal,0,0,2500,0,0
50,25,0,I,ShP,Euclidean,0.1,column,normal,2.2,0,2500,0,0
50,25,0,I,ShP,Supremum,0.1,column,normal,8.88,0,2500,0,0
50,25,0,Sh,SbP,Euclidean,0.1,column,normal,7.44,0,2500,1,1
50,25,0,Sh,SbP,Supremum,0.1,column,normal,5.72,0,2500,1,1
50,25,0,I,SbP,Euclidean,0.1,column,normal,19.76,0,2500,1,1
50,25,0,I,SbP,Supremum,0.1,column,normal,10.08,0,2500,1,1
50,25,0,Sh,ShJ,Euclidean,0.1,column,normal,0,0,2500,1,0
50,25,0,Sh,ShJ,Supremum,0.1,column,normal,0,0,2500,1,0
50,25,0,I,ShJ,Euclidean,0.1,column,normal,0.98,0,5000,,
50,25,0,I,ShJ,Supremum,0.1,column,normal,6.14,0,5000,,
50,25,0,Sh,SbJ,Euclidean,0.1,column,normal,7.72,0,2500,1,1
50,25,0,Sh,SbJ,Supremum,0.1,column,normal,5.72,0,2500,1,1
50,25,0,I,SbJ,Euclidean,0.1,column,normal,21.84,0,2500,1,1
50,25,0,I,SbJ,Supremum,0.1,column,normal,10.24,0,2500,1,1
100,25,0.3,Sh,ShP,Euclidean,0.2,single,normal,7.12,0,2500,0,0
100,25,0.3,Sh,ShP,Supremum,0.2,single,normal,5.12,0,2500,0,0
100,25,0.3,I,ShP,Euclidean,0.2,single,normal,2.48,0,2500,0,0
100,25,0.3,I,ShP,Supremum,0.2,single,normal,46.2,0,2500,0,0
100,25,0.3,Sh,SbP,Euclidean,0.2,single,normal,18.96,0,2500,1,1
100,25,0.3,Sh,SbP,Supremum,0.2,single,normal,76.64,0,2500,1,1
100,25,0.3,I,SbP,Euclidean,0.2,single,normal,8.2,0,2500,1,1
100,25,0.3,I,SbP,Supremum,0.2,single,normal,49.64,0,2500,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.2,single,normal,3.04,0,2500,1,0
100,25,0.3,Sh,ShJ,Supremum,0.2,single,normal,2.64,0,2500,1,0
100,25,0.3,I,ShJ,Euclidean,0.2,single,normal,1.18,0,5000,,
100,25,0.3,I,ShJ,Supremum,0.2,single,normal,42.56,0,5000,,
100,25,0.3,Sh,SbJ,Euclidean,0.2,single,normal,14,0,2500,1,1
100,25,0.3,Sh,SbJ,Supremum,0.2,single,normal,74.76,0,2500,1,1
100,25,0.3,I,SbJ,Euclidean,0.2,single,normal,8.04,0,2500,1,1
100,25,0.3,I,SbJ,Supremum,0.2,single,normal,48.28,0,2500,1,1
150,25,0.6,Sh,ShP,Euclidean,0,none,normal,90.68,0,2500,0,0
150,25,0.6,Sh,ShP,Supremum,0,none,normal,66.16,0,2500,0,0
150,25,0.6,I,ShP,Euclidean,0,none,normal,1.72,0,2500,0,0
150,25,0.6,I,ShP,Supremum,0,none,normal,3.96,0,2500,0,0
150,25,0.6,Sh,SbP,Euclidean,0,none,normal,4.36,0,2500,1,1
150,25,0.6,Sh,SbP,Supremum,0,none,normal,5.36,0,2500,1,1
150,25,0.6,I,SbP,Euclidean,0,none,normal,4.48,0,2500,1,1
150,25,0.6,I,SbP,Supremum,0,none,normal,5.44,0,2500,1,1
150,25,0.6,Sh,ShJ,Euclidean,0,none,normal,84.48,0,2500,1,0
150,25,0.6,Sh,ShJ,Supremum,0,none,normal,51.12,0,2500,1,0
150,25,0.6,I,ShJ,Euclidean,0,none,normal,0.78,0,5000,,
150,25,0.6,I,ShJ,Supremum,0,none,normal,2.84,0,5000,,
150,25,0.6,Sh,SbJ,Euclidean,0,none,normal,1.8,0,2500,1,1
150,25,0.6,Sh,SbJ,Supremum,0,none,normal,3.8,0,2500,1,1
150,25,0.6,I,SbJ,Euclidean,0,none,normal,2.96,0,2500,1,1
150,25,0.6,I,SbJ,Supremum,0,none,normal,4.48,0,2500,1,1
150,25,0.6,Sh,ShP,Euclidean,0.2,single,normal,99.08,0,2500,0,0
150,25,0.6,Sh,ShP,Supremum,0.2,single,normal,94.72,0,2500,0,0
150,25,0.6,I,ShP,Euclidean,0.2,single,normal,15.08,0,2500,0,0
150,25,0.6,I,ShP,Supremum,0.2,single,normal,100,0,2500,0,0
150,25,0.6,Sh,SbP,Euclidean,0.2,single,normal,96.24,0,2500,1,1
150,25,0.6,Sh,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
150,25,0.6,I,SbP,Euclidean,0.2,single,normal,26.28,0,2500,1,1
150,25,0.6,I,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
150,25,0.6,Sh,ShJ,Euclidean,0.2,single,normal,98.44,0,2500,1,0
150,25,0.6,Sh,ShJ,Supremum,0.2,single,normal,93.64,0,2500,1,0
150,25,0.6,I,ShJ,Euclidean,0.2,single,normal,8.46,0,5000,,
150,25,0.6,I,ShJ,Supremum,0.2,single,normal,100,0,5000,,
150,25,0.6,Sh,SbJ,Euclidean,0.2,single,normal,90.88,0,2500,1,1
150,25,0.6,Sh,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
150,25,0.6,I,SbJ,Euclidean,0.2,single,normal,20.24,0,2500,1,1
150,25,0.6,I,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
150,25,0,Sh,ShP,Euclidean,0.2,column,normal,99.6,0,2500,0,0
150,25,0,Sh,ShP,Supremum,0.2,column,normal,91.2,0,2500,0,0
150,25,0,I,ShP,Euclidean,0.2,column,normal,99.6,0,2500,0,0
150,25,0,I,ShP,Supremum,0.2,column,normal,99,0,2500,0,0
150,25,0,Sh,SbP,Euclidean,0.2,column,normal,81.76,0,2500,1,1
150,25,0,Sh,SbP,Supremum,0.2,column,normal,52.6,0,2500,1,1
150,25,0,I,SbP,Euclidean,0.2,column,normal,99.76,0,2500,1,1
150,25,0,I,SbP,Supremum,0.2,column,normal,99.08,0,2500,1,1
150,25,0,Sh,ShJ,Euclidean,0.2,column,normal,99,0,2500,1,0
150,25,0,Sh,ShJ,Supremum,0.2,column,normal,86.08,0,2500,1,0
150,25,0,I,ShJ,Euclidean,0.2,column,normal,99.16,0,5000,,
150,25,0,I,ShJ,Supremum,0.2,column,normal,98.46,0,5000,,
150,25,0,Sh,SbJ,Euclidean,0.2,column,normal,83.64,0,2500,1,1
150,25,0,Sh,SbJ,Supremum,0.2,column,normal,57.64,0,2500,1,1
150,25,0,I,SbJ,Euclidean,0.2,column,normal,99.8,0,2500,1,1
150,25,0,I,SbJ,Supremum,0.2,column,normal,99.12,0,2500,1,1
100,25,0,Sh,ShP,Euclidean,0.1,column,normal,0.24,0,2500,0,0
100,25,0,Sh,ShP,Supremum,0.1,column,normal,0.84,0,2500,0,0
100,25,0,I,ShP,Euclidean,0.1,column,normal,18.6,0,2500,0,0
100,25,0,I,ShP,Supremum,0.1,column,normal,22.8,0,2500,0,0
100,25,0,Sh,SbP,Euclidean,0.1,column,normal,14.56,0,2500,1,1
100,25,0,Sh,SbP,Supremum,0.1,column,normal,8.32,0,2500,1,1
100,25,0,I,SbP,Euclidean,0.1,column,normal,44.52,0,2500,1,1
100,25,0,I,SbP,Supremum,0.1,column,normal,23.92,0,2500,1,1
100,25,0,Sh,ShJ,Euclidean,0.1,column,normal,0.2,0,2500,1,0
100,25,0,Sh,ShJ,Supremum,0.1,column,normal,0.6,0,2500,1,0
100,25,0,I,ShJ,Euclidean,0.1,column,normal,13.88,0,5000,,
100,25,0,I,ShJ,Supremum,0.1,column,normal,20.1,0,5000,,
100,25,0,Sh,SbJ,Euclidean,0.1,column,normal,15.12,0,2500,1,1
100,25,0,Sh,SbJ,Supremum,0.1,column,normal,8.32,0,2500,1,1
100,25,0,I,SbJ,Euclidean,0.1,column,normal,45.68,0,2500,1,1
100,25,0,I,SbJ,Supremum,0.1,column,normal,24.2,0,2500,1,1
50,25,0.6,Sh,ShP,Euclidean,0.2,single,normal,7,0,2500,0,0
50,25,0.6,Sh,ShP,Supremum,0.2,single,normal,6.4,0,2500,0,0
50,25,0.6,I,ShP,Euclidean,0.2,single,normal,0.6,0,2500,0,0
50,25,0.6,I,ShP,Supremum,0.2,single,normal,63.6,0,2500,0,0
50,25,0.6,Sh,SbP,Euclidean,0.2,single,normal,28.28,0,2500,1,1
50,25,0.6,Sh,SbP,Supremum,0.2,single,normal,96.4,0,2500,1,1
50,25,0.6,I,SbP,Euclidean,0.2,single,normal,6.8,0,2500,1,1
50,25,0.6,I,SbP,Supremum,0.2,single,normal,80.04,0,2500,1,1
50,25,0.6,Sh,ShJ,Euclidean,0.2,single,normal,3.12,0,2500,1,0
50,25,0.6,Sh,ShJ,Supremum,0.2,single,normal,2.68,0,2500,1,0
50,25,0.6,I,ShJ,Euclidean,0.2,single,normal,0.02,0,5000,,
50,25,0.6,I,ShJ,Supremum,0.2,single,normal,52.08,0,5000,,
50,25,0.6,Sh,SbJ,Euclidean,0.2,single,normal,4.36,0,2500,1,1
50,25,0.6,Sh,SbJ,Supremum,0.2,single,normal,93.84,0,2500,1,1
50,25,0.6,I,SbJ,Euclidean,0.2,single,normal,2.72,0,2500,1,1
50,25,0.6,I,SbJ,Supremum,0.2,single,normal,71.8,0,2500,1,1
100,25,0.3,Sh,ShP,Euclidean,0.1,column,normal,35.8,0,2500,0,0
100,25,0.3,Sh,ShP,Supremum,0.1,column,normal,28.28,0,2500,0,0
100,25,0.3,I,ShP,Euclidean,0.1,column,normal,38,0,2500,0,0
100,25,0.3,I,ShP,Supremum,0.1,column,normal,40.84,0,2500,0,0
100,25,0.3,Sh,SbP,Euclidean,0.1,column,normal,14.8,0,2500,1,1
100,25,0.3,Sh,SbP,Supremum,0.1,column,normal,11.08,0,2500,1,1
